mode,model,learner,split_seed,learner_seed,theta,se,m_below_trim,m_above_trim
expA,IRM,lasso,15,0,8067.091741945185,1270.997921070339,0.0,0.0
expA,PLR,lasso,16,0,9901.894261833837,1321.2759798808781,0.0,0.0
expA,IRM,lasso,16,0,7841.98261153181,1309.364015185701,0.0,0.0
expA,PLR,lasso,17,0,9747.736532624956,1336.3359759032796,0.00010085728693898134,0.0
expA,IRM,lasso,17,0,7926.55012395158,1252.4697722661451,0.00010085728693898134,0.0
expA,PLR,lasso,18,0,10251.923298659709,1367.7394609069393,0.00010085728693898134,0.0
expA,IRM,lasso,18,0,8608.1509020608,1314.5346484574252,0.00010085728693898134,0.0
expA,PLR,lasso,19,0,9858.325009072198,1341.1682880969513,0.0,0.0
expA,IRM,lasso,19,0,8442.619057602327,1397.2382978905125,0.0,0.0
expA,PLR,lasso,20,0,9853.368079489368,1344.0463650817826,0.00010085728693898134,0.0
expA,IRM,lasso,20,0,8129.21856030508,1275.6813243196202,0.00010085728693898134,0.0
expA,PLR,lasso,21,0,9955.935015691923,1334.0795818755303,0.00010085728693898134,0.0
expA,IRM,lasso,21,0,8042.231274603009,1251.9944348932893,0.00010085728693898134,0.0
expA,PLR,lasso,22,0,10161.455168419985,1348.4990979053473,0.00010085728693898134,0.0
expA,IRM,lasso,22,0,8386.339411880921,1246.5935989283944,0.00010085728693898134,0.0
expA,PLR,lasso,23,0,9917.92090023392,1343.800733505889,0.00010085728693898134,0.0
expA,IRM,lasso,23,0,8197.675086123583,1288.9179628663605,0.00010085728693898134,0.0
expA,PLR,lasso,24,0,10276.251622359161,1361.274194185439,0.00010085728693898134,0.0
expA,IRM,lasso,24,0,8578.50861714268,1305.1811688394853,0.00010085728693898134,0.0
expA,PLR,lasso,25,0,9967.098829983106,1321.7816654251897,0.00010085728693898134,0.0
expA,IRM,lasso,25,0,8091.243136384027,1240.8489183137413,0.00010085728693898134,0.0
expA,PLR,lasso,26,0,9826.59658357892,1332.186635416389,0.00010085728693898134,0.0
expA,IRM,lasso,26,0,8271.765277334662,1296.3701742733429,0.00010085728693898134,0.0
expA,PLR,lasso,27,0,9733.50951157609,1338.8651315762756,0.00010085728693898134,0.0
expA,IRM,lasso,27,0,8124.878955003573,1348.7481394159192,0.00010085728693898134,0.0
expA,PLR,lasso,28,0,9850.918100830992,1316.0229979974415,0.00020171457387796267,0.0
expA,IRM,lasso,28,0,7932.821073366911,1264.0027110171964,0.00020171457387796267,0.0
expA,PLR,lasso,29,0,10210.412351464189,1356.2939350812755,0.00010085728693898134,0.0
expA,IRM,lasso,29,0,8321.991263136051,1265.018152569686,0.00010085728693898134,0.0
expA,PLR,lasso,30,0,9965.263333378678,1337.9300971116554,0.0,0.0
expA,IRM,lasso,30,0,8230.927199972904,1281.5613871137082,0.0,0.0
expA,PLR,lasso,31,0,9843.407034648488,1346.755344510736,0.00010085728693898134,0.0
expA,IRM,lasso,31,0,7938.184587956765,1244.4127800502845,0.00010085728693898134,0.0
expA,PLR,lasso,32,0,10049.946919295193,1348.8797940369896,0.00010085728693898134,0.0
expA,IRM,lasso,32,0,8160.524542244821,1266.0966539061988,0.00010085728693898134,0.0
expA,PLR,lasso,33,0,10140.914577677944,1343.873571554101,0.00010085728693898134,0.0
expA,IRM,lasso,33,0,8508.399192689447,1267.5953374414246,0.00010085728693898134,0.0
expA,PLR,lasso,34,0,9978.836869115845,1334.7712514150326,0.0,0.0
expA,IRM,lasso,34,0,8246.523124101002,1280.1253417471496,0.0,0.0
expA,PLR,lasso,35,0,9965.762664393278,1331.3671646262856,0.00010085728693898134,0.0
expA,IRM,lasso,35,0,8206.438432707826,1245.3412748776739,0.00010085728693898134,0.0
expA,PLR,lasso,36,0,9985.767244712237,1332.0788967342003,0.00010085728693898134,0.0
expA,IRM,lasso,36,0,8146.358651715227,1243.574015356356,0.00010085728693898134,0.0
expA,PLR,lasso,37,0,10056.974186629996,1324.858853934942,0.0,0.0
expA,IRM,lasso,37,0,8380.932958051337,1270.5993875903146,0.0,0.0
expA,PLR,lasso,38,0,10020.11959613914,1330.0752374970073,0.0,0.0
expA,IRM,lasso,38,0,8070.248838671268,1216.2826272364662,0.0,0.0
expA,PLR,lasso,39,0,9846.784415586379,1316.3695947288556,0.0,0.0
expA,IRM,lasso,39,0,8037.012627218038,1224.5809420985706,0.0,0.0
expA,PLR,lasso,40,0,10165.457055048952,1331.421238458024,0.0,0.0
expA,IRM,lasso,40,0,8474.532144575098,1290.8206343226734,0.0,0.0
expA,PLR,lasso,41,0,9958.25535993914,1331.087104979081,0.00010085728693898134,0.0
expA,IRM,lasso,41,0,8373.246523687723,1248.5456245267185,0.00010085728693898134,0.0
expA,PLR,lasso,42,0,9818.033095826368,1338.175061860523,0.0,0.0
expA,IRM,lasso,42,0,8092.628547685802,1256.9050218541447,0.0,0.0
expA,PLR,lasso,43,0,9888.917017692289,1318.5049073519617,0.00010085728693898134,0.0
expA,IRM,lasso,43,0,8137.6703645423395,1226.120004020225,0.00010085728693898134,0.0
expA,PLR,lasso,44,0,10172.782028183135,1364.8565593726655,0.00020171457387796267,0.0
expA,IRM,lasso,44,0,8328.43296340181,1292.9535324019653,0.00020171457387796267,0.0
expA,PLR,lasso,45,0,10082.401019805848,1340.3859732019891,0.00010085728693898134,0.0
expA,IRM,lasso,45,0,8153.756857982956,1233.9001391700517,0.00010085728693898134,0.0
expA,PLR,lasso,46,0,9908.829831448102,1315.4888862481112,0.00010085728693898134,0.0
expA,IRM,lasso,46,0,8087.261728825388,1240.7014319852722,0.00010085728693898134,0.0
expA,PLR,lasso,47,0,9971.2413594225,1347.9368146483157,0.00010085728693898134,0.0
expA,IRM,lasso,47,0,8357.750317702597,1346.3215361632067,0.00010085728693898134,0.0
