mode,model,learner,split_seed,learner_seed,theta,se,m_below_trim,m_above_trim
expB,PLR,lasso,0,36,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,36,8050.7321747105725,1256.6697307218135,0.00010085728693898134,0.0
expB,PLR,lasso,0,37,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,37,8047.207873374228,1256.7234866413505,0.00010085728693898134,0.0
expB,PLR,lasso,0,38,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,38,8047.2619106073125,1256.6865141071544,0.00010085728693898134,0.0
expB,PLR,lasso,0,39,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,39,8047.860600877237,1256.6598056103574,0.00010085728693898134,0.0
expB,PLR,lasso,0,40,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,40,8056.855346487847,1256.8621844309241,0.00010085728693898134,0.0
expB,PLR,lasso,0,41,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,41,8055.255049726181,1256.8096648766536,0.00010085728693898134,0.0
expB,PLR,lasso,0,42,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,42,8054.416121281836,1256.6901230539158,0.00010085728693898134,0.0
expB,PLR,lasso,0,43,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,43,8054.345454753081,1256.7653134289442,0.00010085728693898134,0.0
expB,PLR,lasso,0,44,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,44,8047.591797946608,1256.7561275097098,0.00010085728693898134,0.0
expB,PLR,lasso,0,45,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,45,8051.676270133795,1256.8032042776852,0.00010085728693898134,0.0
expB,PLR,lasso,0,46,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,46,8054.4930282650275,1256.6003987691906,0.00010085728693898134,0.0
expB,PLR,lasso,0,47,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,47,8047.776201358533,1256.730190431759,0.00010085728693898134,0.0
expB,PLR,lasso,0,48,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,48,8046.281163446989,1256.5685346582477,0.00010085728693898134,0.0
expB,PLR,lasso,0,49,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,49,8051.882021591682,1256.741765198902,0.00010085728693898134,0.0
expB,PLR,lasso,0,50,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,50,8047.701214471488,1256.720581827928,0.00010085728693898134,0.0
expB,PLR,lasso,0,51,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,51,8051.386147409307,1256.7140051244846,0.00010085728693898134,0.0
expB,PLR,lasso,0,52,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,52,8054.246936411603,1256.7781664664276,0.00010085728693898134,0.0
expB,PLR,lasso,0,53,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,53,8051.128090524092,1256.7328318142722,0.00010085728693898134,0.0
expB,PLR,lasso,0,54,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,54,8050.794227791761,1256.681089401339,0.00010085728693898134,0.0
expB,PLR,lasso,0,55,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,55,8047.696395732703,1256.6860648716815,0.00010085728693898134,0.0
expB,PLR,lasso,0,56,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,56,8052.136192283742,1256.7223602953088,0.00010085728693898134,0.0
expB,PLR,lasso,0,57,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,57,8050.824650179611,1256.6748716457996,0.00010085728693898134,0.0
expB,PLR,lasso,0,58,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,58,8054.697770949208,1256.781101531808,0.00010085728693898134,0.0
expB,PLR,lasso,0,59,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,59,8046.761105770379,1256.5973652035848,0.00010085728693898134,0.0
expB,PLR,lasso,0,60,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,60,8048.223038105233,1256.7265091277532,0.00010085728693898134,0.0
expB,PLR,lasso,0,61,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,61,8047.501816692496,1256.7271171796806,0.00010085728693898134,0.0
expB,PLR,lasso,0,62,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,62,8048.704999227072,1256.7425484997743,0.00010085728693898134,0.0
expB,PLR,lasso,0,63,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,63,8051.5552406517145,1256.709110016229,0.00010085728693898134,0.0
expB,PLR,lasso,0,64,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,64,8048.314306280397,1256.681459108746,0.00010085728693898134,0.0
expB,PLR,lasso,0,65,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,65,8057.412185284545,1256.8090182735389,0.00010085728693898134,0.0
expB,PLR,lasso,0,66,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,66,8049.374480354837,1256.449784443148,0.00010085728693898134,0.0
expB,PLR,lasso,0,67,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,67,8048.188134040458,1256.7356440982667,0.00010085728693898134,0.0
expB,PLR,lasso,0,68,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,68,8053.857196366115,1256.7047415517438,0.00010085728693898134,0.0
expB,PLR,lasso,0,69,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,69,8052.018582358456,1256.7288426404943,0.00010085728693898134,0.0
expB,PLR,lasso,0,70,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,70,8049.615731709207,1256.7481611376136,0.00010085728693898134,0.0
expB,PLR,lasso,0,71,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,71,8053.165374514732,1256.789139922198,0.00010085728693898134,0.0
expB,PLR,lasso,0,72,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,72,8052.451938204606,1258.7239054594647,0.00010085728693898134,0.0
expB,PLR,lasso,0,73,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,73,8049.56012510608,1256.7916556873392,0.00010085728693898134,0.0
expB,PLR,lasso,0,74,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,74,8052.717767638767,1256.7257442872105,0.00010085728693898134,0.0
expB,PLR,lasso,0,75,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,75,8052.521847343994,1256.7628484040429,0.00010085728693898134,0.0
expB,PLR,lasso,0,76,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,76,8051.251965727021,1256.6223530211148,0.00010085728693898134,0.0
expB,PLR,lasso,0,77,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,77,8052.163967270028,1256.7561291981526,0.00010085728693898134,0.0
expB,PLR,lasso,0,78,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,78,8049.391615499226,1256.5927492956987,0.00010085728693898134,0.0
expB,PLR,lasso,0,79,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,79,8049.86068259752,1256.6658376007053,0.00010085728693898134,0.0
expB,PLR,lasso,0,80,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,80,8050.921691533232,1256.7191013809202,0.00010085728693898134,0.0
expB,PLR,lasso,0,81,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,81,8055.689969679129,1258.5738457080552,0.00010085728693898134,0.0
expB,PLR,lasso,0,82,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,82,8053.815666740613,1256.818426891146,0.00010085728693898134,0.0
expB,PLR,lasso,0,83,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,83,8052.496674723912,1256.7151182134974,0.00010085728693898134,0.0
expB,PLR,lasso,0,84,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,84,8049.282614564329,1256.8069616145383,0.00010085728693898134,0.0
expB,PLR,lasso,0,85,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,85,8050.841900777781,1256.6597886451393,0.00010085728693898134,0.0
expB,PLR,lasso,0,86,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,86,8046.046221514743,1256.5012132000077,0.00010085728693898134,0.0
expB,PLR,lasso,0,87,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,87,8051.192945499993,1256.6210230221745,0.00010085728693898134,0.0
expB,PLR,lasso,0,88,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,88,8051.518463858577,1256.7221972757068,0.00010085728693898134,0.0
expB,PLR,lasso,0,89,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,89,8051.7392102472995,1256.6333948359634,0.00010085728693898134,0.0
expB,PLR,lasso,0,90,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,90,8053.039508947059,1256.6833325996188,0.00010085728693898134,0.0
expB,PLR,lasso,0,91,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,91,8051.631399104466,1256.746151679425,0.00010085728693898134,0.0
expB,PLR,lasso,0,92,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,92,8051.537312704456,1256.7591860521093,0.00010085728693898134,0.0
expB,PLR,lasso,0,93,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,93,8047.810299804473,1256.674659905425,0.00010085728693898134,0.0
expB,PLR,lasso,0,94,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,94,8050.504871901453,1256.556841086686,0.00010085728693898134,0.0
expB,PLR,lasso,0,95,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,95,8048.335984353788,1256.7228040959426,0.00010085728693898134,0.0
expB,PLR,lasso,0,96,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,96,8051.355273798431,1256.6939221460084,0.00010085728693898134,0.0
expB,PLR,lasso,0,97,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,97,8049.822434821696,1256.496920081991,0.00010085728693898134,0.0
expB,PLR,lasso,0,98,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,98,8049.26477316199,1256.8251916865026,0.00010085728693898134,0.0
expB,PLR,lasso,0,99,9873.442279044104,1341.348108815581,0.00010085728693898134,0.0
expB,IRM,lasso,0,99,8059.013823929815,1256.9829340370995,0.00010085728693898134,0.0
