mode,model,learner,split_seed,learner_seed,theta,se,m_below_trim,m_above_trim
expB,PLR,boosting,0,56,8674.260745191426,1370.1042069762234,0.0,0.0
expB,IRM,boosting,0,56,7858.220272479018,1241.7714239943812,0.0,0.0
expB,PLR,boosting,0,57,8542.521301944153,1429.6355634734566,0.0,0.0
expB,IRM,boosting,0,57,8126.060057854504,1230.8348634412794,0.0,0.0
expB,PLR,boosting,0,58,8647.665622726567,1363.00743475846,0.0,0.0
expB,IRM,boosting,0,58,7671.521890526998,1235.960652446833,0.0,0.0
expB,PLR,boosting,0,59,8730.383229648138,1401.9871480131783,0.0022188603126575895,0.0
expB,IRM,boosting,0,59,7831.305073281995,1255.6047386360092,0.0022188603126575895,0.0
expB,PLR,boosting,0,60,9103.282445990573,1417.4621631793405,0.0,0.0
expB,IRM,boosting,0,60,7867.192943572779,1233.1133589845922,0.0,0.0
expB,PLR,boosting,0,61,8935.890570690804,1418.353617070945,0.0,0.0
expB,IRM,boosting,0,61,8220.023242155521,1236.2122891578988,0.0,0.0
expB,PLR,boosting,0,62,9141.679437609753,1370.7591355372617,0.0,0.0
expB,IRM,boosting,0,62,7801.113892955742,1232.4338938251153,0.0,0.0
expB,PLR,boosting,0,63,8655.753355588186,1412.2393443552417,0.0,0.0
expB,IRM,boosting,0,63,8116.404399107441,1228.1899449267908,0.0,0.0
expB,PLR,boosting,0,64,8951.8086517896,1407.3768484418572,0.00020171457387796267,0.0
expB,IRM,boosting,0,64,8350.810613870311,1220.2056226940595,0.00020171457387796267,0.0
expB,PLR,boosting,0,65,8462.923361655323,1394.9363611049512,0.00020171457387796267,0.0
expB,IRM,boosting,0,65,7402.466120554041,1223.498208451239,0.00020171457387796267,0.0
expB,PLR,boosting,0,66,8827.716255814197,1354.8849298146067,0.0,0.0
expB,IRM,boosting,0,66,7749.284524163912,1284.7431743183101,0.0,0.0
expB,PLR,boosting,0,67,8651.430417630441,1375.1746018328038,0.0,0.0
